account_id,open_date,statement_frequency,district_name,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance,num_customers
1085,1997-09-11,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,16000,15,35,61356,13389,1
1086,1996-06-17,monthly,Litomerice,0.0,0,NA,NA,NA,NA,NA,1410,15,57,26273,700,1
1087,1996-06-26,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,26900,15,61,77560,900,1
1088,1993-12-19,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,9350,15,117,33303,500,1
1089,1995-10-10,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,26300,15,78,45743,500,1
1090,1996-10-19,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,5800,15,63,59616,1000,1
1091,1993-09-09,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,2900,300,87,91521,700,1
1092,1995-06-06,monthly,Usti nad Labem,1.0,0,NA,NA,NA,NA,NA,15200,15,87,48616,900,1
1093,1996-01-14,monthly,Brno - mesto,0.0,1,385104.0,8023.0,48.0,current,F,42800,15,71,121007,1000,1
1094,1996-07-10,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,17300,15,56,33222,1000,1
1095,1997-06-18,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,20500,15,38,72304,400,2
1096,1997-03-03,monthly,Chomutov,0.0,0,NA,NA,NA,NA,NA,5500,15,45,29913,400,1
1097,1996-06-22,monthly,Bruntal,1.0,0,NA,NA,NA,NA,NA,38560,15,67,97800,1000,2
1098,1993-12-28,monthly,Pardubice,0.0,0,NA,NA,NA,NA,NA,13850,15,118,62585,600,1
1100,1996-09-23,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,4100,15,51,18190,700,1
1101,1997-09-22,monthly,Kladno,1.0,0,NA,NA,NA,NA,NA,20700,15,32,64523,400,1
1102,1996-02-19,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,9200,15,79,52604,700,1
1103,1995-07-09,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,27700,15,86,76017,16416,1
1104,1995-12-07,monthly,Most,0.0,0,NA,NA,NA,NA,NA,16600,15,76,76519,800,1
1105,1994-09-01,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,9600,15,108,52000,500,1
1107,1993-09-08,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,11250,15,129,40091,800,1
1108,1995-03-09,monthly,Plzen - mesto,1.0,0,NA,NA,NA,NA,NA,7850,15,87,58224,1000,1
1109,1994-10-27,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,26200,15,102,78151,600,1
1110,1997-07-10,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,17000,15,39,72261,300,1
1111,1996-02-16,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,35200,15,69,72051,400,1
1112,1995-02-03,monthly,Rychnov nad Kneznou,1.0,0,NA,NA,NA,NA,NA,47520,15,97,113905,900,1
1113,1996-09-23,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,24960,15,72,65921,1100,1
1115,1993-03-27,monthly,Chomutov,0.0,0,NA,NA,NA,NA,NA,9700,15,135,25710,300,2
1116,1993-07-20,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,21920,15,147,62748,900,1
1117,1996-08-29,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,12550,15,53,29039,400,1
1118,1993-07-04,monthly,Rychnov nad Kneznou,0.0,0,NA,NA,NA,NA,NA,20100,15,140,46241,200,1
1120,1993-10-05,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,11000,15,121,33703,900,2
1121,1996-04-17,monthly,Ceska Lipa,1.0,0,NA,NA,NA,NA,NA,25300,15,66,85002,800,1
1122,1995-08-12,monthly,Rakovnik,0.0,0,NA,NA,NA,NA,NA,27700,15,82,50091,500,1
1123,1993-11-01,monthly,Rakovnik,0.0,0,NA,NA,NA,NA,NA,15500,15,127,58965,400,2
1124,1996-06-02,monthly,Plzen - mesto,0.0,0,NA,NA,NA,NA,NA,63600,15,96,136665,900,1
1126,1993-03-08,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,29000,15,177,61600,1100,1
1127,1993-01-27,monthly,Plzen - jih,1.0,0,NA,NA,NA,NA,NA,61100,15,144,119594,600,1
1128,1993-11-21,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,11850,15,119,66388,400,1
1129,1995-03-03,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,35680,15,93,91649,600,1
1130,1997-05-11,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,6300,15,35,42810,200,1
1133,1993-11-01,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,9700,15,125,24429,900,2
1134,1993-02-09,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,11400,15,150,51583,400,1
1135,1995-07-17,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,4200,15,79,51501,500,2
1136,1993-08-07,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,32600,15,131,99018,900,1
1137,1995-12-19,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,2500,15,69,21141,900,2
1138,1997-04-07,monthly,Usti nad Labem,0.0,0,NA,NA,NA,NA,NA,14800,2000,22,32617,1000,1
1140,1997-11-07,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,5040,15,37,46782,800,1
1141,1997-02-16,monthly,Plzen - sever,0.0,0,NA,NA,NA,NA,NA,6700,15,54,31266,600,1
1142,1995-10-19,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,5400,15,93,30656,600,1
1144,1993-01-28,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,5220,15,139,28250,200,1
1145,1993-07-03,monthly,Tachov,0.0,0,NA,NA,NA,NA,NA,4050,15,133,27637,900,2
1146,1993-09-12,monthly,Bruntal,1.0,0,NA,NA,NA,NA,NA,63700,15,133,120704,1100,2
1147,1993-04-10,monthly,Chrudim,1.0,0,NA,NA,NA,NA,NA,46880,15,139,85935,400,1
1149,1995-09-07,monthly,Pisek,1.0,0,NA,NA,NA,NA,NA,26000,15,58,75460,200,1
1150,1997-10-08,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,22000,15,40,67985,1100,1
1151,1995-06-23,monthly,Teplice,1.0,0,NA,NA,NA,NA,NA,26100,15,86,114558,300,1
1152,1993-04-15,monthly,Jicin,0.0,0,NA,NA,NA,NA,NA,4000,15,133,25659,800,2
1153,1993-12-29,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,44200,15,124,63950,200,1
1155,1996-10-04,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,11850,15,55,36553,1100,1
1156,1997-12-09,monthly,Kromeriz,1.0,0,NA,NA,NA,NA,NA,19900,15,27,88203,300,1
1157,1993-03-27,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,11500,15,145,48579,700,1
1158,1994-04-03,monthly,Svitavy,0.0,0,NA,NA,NA,NA,NA,8900,15,115,55819,200,2
1159,1994-02-09,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,13760,15,130,56366,400,2
1161,1993-05-08,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,5700,15,137,49283,600,1
1164,1994-01-14,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,24800,15,205,72225,300,1
1165,1997-03-23,monthly,Chrudim,0.0,0,NA,NA,NA,NA,NA,18200,15,44,44759,900,2
1166,1993-04-21,monthly,Praha - zapad,0.0,1,149040.0,3105.0,48.0,expired,F,23700,15,141,64577,200,1
1168,1994-11-03,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,9280,15,103,42586,400,2
1170,1996-03-26,monthly,Klatovy,0.0,0,NA,NA,NA,NA,NA,23400,15,80,84628,200,1
1171,1997-12-20,monthly,Pisek,0.0,0,NA,NA,NA,NA,NA,17920,15,27,62717,800,2
1172,1997-10-25,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,25200,200,16,61304,300,1
1173,1996-09-22,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,3960,15,51,20149,400,1
1174,1995-03-21,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,23500,15,92,102450,900,1
1176,1996-10-24,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,10300,15,49,27718,1100,1
1177,1997-12-20,monthly,Plzen - jih,0.0,0,NA,NA,NA,NA,NA,23680,15,26,61347,1100,1
1178,1997-05-04,monthly,Usti nad Labem,1.0,0,NA,NA,NA,NA,NA,23200,15,42,71239,900,1
1179,1993-01-23,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,4000,15,139,27872,700,2
1180,1993-05-19,monthly,Strakonice,0.0,0,NA,NA,NA,NA,NA,44000,15,138,103186,500,1
1181,1997-08-20,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,13920,15,39,36785,200,2
1182,1997-02-11,monthly,Mlada Boleslav,1.0,0,NA,NA,NA,NA,NA,24091,15,48,71541,700,1
1183,1995-05-08,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,6600,15,105,39814,700,2
1184,1994-05-06,monthly,Ceske Budejovice,0.0,0,NA,NA,NA,NA,NA,41100,15,111,109566,700,1
1185,1997-06-07,monthly,Pribram,0.0,0,NA,NA,NA,NA,NA,3920,15,33,25266,700,2
1186,1997-12-17,monthly,Zlin,0.0,0,NA,NA,NA,NA,NA,22700,15,46,61465,600,1
1187,1996-07-28,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,9800,15,55,45258,1000,1
1188,1996-07-22,monthly,Jindrichuv Hradec,0.0,0,NA,NA,NA,NA,NA,13760,15,71,43161,800,1
1189,1993-03-19,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,6420,15,135,33494,600,2
1190,1996-09-09,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,24100,15,61,49499,500,1
1192,1996-05-02,monthly,Rokycany,1.0,0,NA,NA,NA,NA,NA,17600,15,66,65917,200,1
1193,1994-01-05,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,24320,15,124,53669,200,1
1194,1994-04-15,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,46400,15,115,80672,500,1
1195,1996-12-27,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,12700,15,45,38424,800,2
1196,1996-01-16,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,60700,15,88,152656,800,2
1197,1993-09-07,monthly,Frydek - Mistek,1.0,0,NA,NA,NA,NA,NA,4500,15,156,49539,1000,1
1198,1997-04-20,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,20829,15,47,68774,1100,2
1199,1997-03-18,monthly,Svitavy,0.0,0,NA,NA,NA,NA,NA,9800,15,56,57930,1000,1
1200,1993-05-07,monthly,Decin,0.0,0,NA,NA,NA,NA,NA,26300,15,137,76903,300,1
1201,1993-07-23,monthly,Trebic,0.0,0,NA,NA,NA,NA,NA,21280,15,137,79324,600,1
1203,1995-08-09,monthly,Olomouc,1.0,0,NA,NA,NA,NA,NA,27200,15,83,110912,1000,1
1204,1993-12-03,monthly,Rokycany,1.0,0,NA,NA,NA,NA,NA,47200,15,124,112206,800,1
1205,1994-10-08,monthly,Opava,0.0,0,NA,NA,NA,NA,NA,6200,15,103,34401,1100,2
1206,1995-10-21,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,6100,15,74,27067,900,2
1207,1993-06-08,monthly,Bruntal,0.0,0,NA,NA,NA,NA,NA,20900,15,135,78382,700,1
1208,1997-11-09,monthly,Kladno,1.0,0,NA,NA,NA,NA,NA,27360,15,30,66286,1000,1
1209,1997-10-23,monthly,Cheb,0.0,0,NA,NA,NA,NA,NA,4200,15,27,25263,900,1
1210,1996-05-21,monthly,Plzen - sever,1.0,0,NA,NA,NA,NA,NA,26600,15,63,78678,400,1
1211,1996-08-09,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,16100,15,72,49677,1100,1
1212,1995-12-18,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,13100,15,69,36067,900,1
1213,1996-05-08,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,3920,15,65,27195,200,2
1214,1997-01-19,monthly,Most,0.0,0,NA,NA,NA,NA,NA,23900,15,48,71357,500,1
1215,1997-03-04,monthly,Znojmo,0.0,0,NA,NA,NA,NA,NA,4900,15,45,35286,900,1
1216,1996-03-01,monthly,Vsetin,0.0,0,NA,NA,NA,NA,NA,7400,15,85,28040,500,1
1217,1993-10-25,monthly,Jesenik,0.0,0,NA,NA,NA,NA,NA,4050,15,121,29203,200,1
1218,1996-12-12,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,54000,15,52,102297,900,2
1219,1996-06-08,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,18720,15,75,38466,1100,1
1220,1995-07-15,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,3920,15,79,69477,900,1
1221,1997-01-02,monthly,Jicin,0.0,0,NA,NA,NA,NA,NA,63500,1,54,120834,-1153,1
1222,1993-01-20,monthly,Zdar nad Sazavou,0.0,0,NA,NA,NA,NA,NA,14300,15,139,47392,700,1
1223,1996-08-10,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,15000,15,60,63438,200,1
1225,1993-12-14,monthly,Kladno,1.0,0,NA,NA,NA,NA,NA,47360,15,123,86140,900,1
1226,1996-10-23,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,7300,15,57,31064,400,1
1227,1996-01-13,monthly,Jesenik,1.0,0,NA,NA,NA,NA,NA,27520,15,80,63712,900,1
1228,1995-04-09,monthly,Uherske Hradiste,0.0,0,NA,NA,NA,NA,NA,13700,15,91,48339,400,1
1229,1997-12-10,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,16400,15,27,61435,500,1
1230,1997-05-03,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,62800,15,49,143853,700,2
1231,1994-01-18,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,52700,15,120,69084,1000,2
1232,1996-07-06,monthly,Rychnov nad Kneznou,0.0,0,NA,NA,NA,NA,NA,24000,15,44,78495,900,1
1233,1996-02-08,monthly,Tachov,0.0,0,NA,NA,NA,NA,NA,3300,15,71,21063,3390,1
1234,1993-09-13,monthly,Kutna Hora,0.0,0,NA,NA,NA,NA,NA,15000,15,129,35032,6390,1
1235,1993-11-23,monthly,Sumperk,0.0,0,NA,NA,NA,NA,NA,7100,15,119,29723,500,1
1236,1993-05-05,monthly,Prachatice,0.0,0,NA,NA,NA,NA,NA,28500,15,162,80518,1000,1
1237,1994-03-13,monthly,Nymburk,1.0,0,NA,NA,NA,NA,NA,64400,15,153,148694,1100,1
1238,1995-10-29,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12450,15,73,42756,600,2
1239,1993-04-10,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12300,15,135,34267,900,1
1240,1997-09-11,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,12000,15,32,44667,800,1
1241,1996-07-02,monthly,Blansko,0.0,0,NA,NA,NA,NA,NA,15040,15,70,32554,200,2
1243,1996-01-07,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,27300,15,49,110553,200,1
1244,1996-05-08,monthly,Frydek - Mistek,0.0,1,35904.0,748.0,48.0,current,F,8200,15,74,34279,900,1
1245,1997-11-12,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,13900,15,28,55121,1100,1
1246,1994-08-18,monthly,Jihlava,0.0,0,NA,NA,NA,NA,NA,11000,15,102,42116,1100,2
1247,1993-06-08,monthly,Klatovy,0.0,1,99696.0,2077.0,48.0,current,T,63600,0,167,146738,-975,1
1248,1995-04-29,monthly,Domazlice,0.0,0,NA,NA,NA,NA,NA,8900,15,85,33971,600,2
1249,1995-03-30,monthly,Bruntal,0.0,0,NA,NA,NA,NA,NA,8940,15,114,59170,400,1
1250,1996-03-28,monthly,Uherske Hradiste,0.0,1,182640.0,3805.0,48.0,current,F,23900,15,68,64412,600,1
1253,1997-04-13,monthly,Kolin,1.0,0,NA,NA,NA,NA,NA,28800,15,46,80043,700,1
1254,1995-03-28,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,64100,15,116,152484,800,1
1255,1997-07-02,monthly,Frydek - Mistek,0.0,0,NA,NA,NA,NA,NA,72000,3,37,104284,-2745,1
1256,1994-04-21,monthly,Louny,0.0,1,71064.0,1974.0,36.0,expired,F,21000,15,117,55373,700,1
1257,1995-10-11,monthly,Zdar nad Sazavou,1.0,0,NA,NA,NA,NA,NA,26300,15,78,67376,500,1
1258,1996-09-01,monthly,Beroun,0.0,0,NA,NA,NA,NA,NA,4600,15,57,21153,700,2
1259,1997-04-12,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,17500,15,44,48740,500,1
1260,1996-11-17,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,13120,15,55,54472,200,1
1261,1995-03-18,monthly,Usti nad Orlici,1.0,0,NA,NA,NA,NA,NA,33760,15,93,103222,1000,1
1262,1997-01-19,monthly,Rokycany,0.0,0,NA,NA,NA,NA,NA,12400,15,43,36952,400,1
1264,1997-02-16,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,16900,15,46,80128,900,2
1265,1996-02-25,monthly,Semily,0.0,0,NA,NA,NA,NA,NA,21600,15,66,45137,300,1
1266,1996-07-01,monthly,Hodonin,0.0,0,NA,NA,NA,NA,NA,38080,15,64,70874,1100,1
1267,1996-08-05,monthly,Hradec Kralove,1.0,0,NA,NA,NA,NA,NA,29300,15,60,73525,400,1
1268,1993-07-25,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,6200,15,163,55301,800,1
1269,1994-03-28,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,17760,15,127,58412,400,2
1271,1996-06-18,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,8900,15,76,34546,1000,1
1273,1994-03-25,monthly,Litomerice,1.0,0,NA,NA,NA,NA,NA,24300,15,116,93513,500,1
1275,1996-06-26,monthly,Ceska Lipa,0.0,0,NA,NA,NA,NA,NA,14450,15,58,36774,300,1
1276,1993-01-07,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,10880,15,176,47374,400,2
1277,1993-06-20,monthly,Tachov,0.0,0,NA,NA,NA,NA,NA,8450,15,131,31462,1000,2
1279,1997-10-13,monthly,Plzen - sever,0.0,0,NA,NA,NA,NA,NA,11500,15,27,29049,1000,2
1280,1995-05-03,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,8300,15,89,55668,600,2
1281,1997-04-14,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,14600,15,43,103556,1100,1
1284,1997-07-02,monthly,Brno - venkov,0.0,1,52512.0,4376.0,12.0,current,F,43000,15,39,120420,1000,1
1285,1993-06-04,monthly,Znojmo,0.0,0,NA,NA,NA,NA,NA,27500,15,135,67301,300,1
1287,1995-03-04,monthly,Jablonec n. Nisou,0.0,0,NA,NA,NA,NA,NA,23600,15,107,101835,600,1
1288,1993-11-27,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,8400,15,120,33701,600,1
1289,1996-07-07,monthly,Olomouc,0.0,0,NA,NA,NA,NA,NA,47040,15,62,93436,500,1
1291,1994-07-04,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,11000,15,109,33091,600,2
1292,1994-09-03,monthly,Beroun,0.0,0,NA,NA,NA,NA,NA,40160,15,112,78251,1100,1
1293,1996-09-03,monthly,Teplice,0.0,0,NA,NA,NA,NA,NA,28400,15,58,76987,800,1
1294,1994-11-27,monthly,Novy Jicin,0.0,0,NA,NA,NA,NA,NA,41700,15,100,63568,300,1
1295,1994-10-28,monthly,Cesky Krumlov,0.0,0,NA,NA,NA,NA,NA,5900,15,110,33509,600,1
1296,1996-12-02,monthly,Svitavy,0.0,0,NA,NA,NA,NA,NA,6550,15,51,35638,800,2
1297,1993-07-27,monthly,Karvina,0.0,0,NA,NA,NA,NA,NA,30560,15,133,111189,400,2
1298,1996-01-20,monthly,Melnik,0.0,0,NA,NA,NA,NA,NA,20100,15,74,55965,400,1
1299,1993-06-21,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,7170,15,142,31368,200,1
1301,1994-09-15,monthly,Pisek,0.0,0,NA,NA,NA,NA,NA,30800,15,65,68620,600,1
1302,1993-11-21,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,12050,15,119,36916,800,2
1303,1997-09-08,monthly,Cheb,0.0,0,NA,NA,NA,NA,NA,4800,15,36,46502,1100,1
1304,1996-04-27,monthly,Teplice,1.0,0,NA,NA,NA,NA,NA,58000,15,73,131152,400,1
1305,1993-08-25,monthly,Hodonin,1.0,0,NA,NA,NA,NA,NA,37100,15,135,124052,400,1
1306,1995-03-22,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,19000,15,94,56898,600,1
1307,1994-12-05,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,20000,15,122,36036,500,1
1308,1996-09-25,monthly,Brno - mesto,0.0,0,NA,NA,NA,NA,NA,8800,15,51,35251,400,1
1309,1995-04-15,monthly,Hl.m. Praha,1.0,0,NA,NA,NA,NA,NA,58000,15,89,114386,1000,1
1310,1996-02-22,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,17800,15,71,36978,1100,1
1311,1996-01-03,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,29120,15,77,46922,500,2
1312,1994-10-15,monthly,Cheb,0.0,0,NA,NA,NA,NA,NA,18000,15,97,38562,400,1
1313,1997-10-01,monthly,Jicin,0.0,0,NA,NA,NA,NA,NA,62300,15,51,165716,200,1
1314,1993-12-03,monthly,Rychnov nad Kneznou,1.0,0,NA,NA,NA,NA,NA,19400,15,123,83815,600,1
1315,1995-04-17,monthly,Rakovnik,0.0,0,NA,NA,NA,NA,NA,9920,15,100,53474,900,1
1316,1996-12-13,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,1830,15,45,20754,300,1
1317,1994-02-18,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,13250,15,114,38887,1100,2
1318,1997-12-22,monthly,Breclav,0.0,1,185544.0,5154.0,36.0,current,F,25400,15,26,70888,200,1
1320,1996-11-18,monthly,Jihlava,0.0,0,NA,NA,NA,NA,NA,23000,15,52,58757,1000,1
1321,1997-03-27,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,6240,15,53,34262,200,1
1322,1993-07-05,monthly,Pelhrimov,0.0,0,NA,NA,NA,NA,NA,6550,15,133,31305,200,1
1323,1996-05-20,monthly,Hradec Kralove,0.0,0,NA,NA,NA,NA,NA,20200,15,64,85936,600,2
1324,1996-11-05,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,21800,15,54,75712,300,2
1325,1996-08-08,monthly,Plzen - mesto,0.0,0,NA,NA,NA,NA,NA,3450,15,59,24549,300,2
1326,1996-11-11,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,5600,15,60,33782,800,1
1327,1994-08-24,monthly,Znojmo,0.0,0,NA,NA,NA,NA,NA,34200,15,129,91930,400,1
1328,1996-05-04,monthly,Mlada Boleslav,1.0,0,NA,NA,NA,NA,NA,45100,15,67,112300,1100,1
1329,1996-09-16,monthly,Blansko,0.0,1,23520.0,1960.0,12.0,expired,F,11200,15,59,44667,500,2
1330,1996-10-22,monthly,Frydek - Mistek,1.0,0,NA,NA,NA,NA,NA,58600,0,66,133568,-9373,1
1331,1995-01-03,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,41900,15,98,60793,600,2
1332,1993-03-25,monthly,Kromeriz,0.0,0,NA,NA,NA,NA,NA,36000,15,140,116646,300,1
1333,1994-09-29,monthly,Tabor,0.0,0,NA,NA,NA,NA,NA,10500,15,112,43098,300,1
1334,1993-05-14,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,17440,15,147,42323,300,1
1335,1995-09-21,monthly,Brno - mesto,1.0,0,NA,NA,NA,NA,NA,29600,15,83,60946,200,1
1336,1997-02-26,monthly,Kolin,0.0,0,NA,NA,NA,NA,NA,26700,15,47,57296,300,1
1337,1993-09-01,monthly,Cheb,0.0,0,NA,NA,NA,NA,NA,19600,15,176,71903,500,1
1338,1993-01-11,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,61500,15,182,157455,400,2
1339,1997-07-06,monthly,Sumperk,0.0,0,NA,NA,NA,NA,NA,54500,15,34,103302,900,1
1340,1997-10-28,monthly,Usti nad Orlici,0.0,0,NA,NA,NA,NA,NA,6600,15,33,30557,1000,1
1341,1995-11-21,monthly,Liberec,0.0,0,NA,NA,NA,NA,NA,3540,15,71,21610,1100,1
1342,1997-10-09,monthly,Nymburk,0.0,0,NA,NA,NA,NA,NA,29100,15,34,87446,700,2
1345,1993-10-19,monthly,Plzen - sever,1.0,0,NA,NA,NA,NA,NA,36480,15,126,87095,200,2
1346,1997-07-01,monthly,Ostrava - mesto,0.0,0,NA,NA,NA,NA,NA,6800,15,41,29869,400,1
1347,1996-11-24,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,3800,15,48,16871,500,1
1348,1997-11-12,monthly,Brno - venkov,0.0,0,NA,NA,NA,NA,NA,12100,15,31,60347,300,2
1349,1996-03-05,monthly,Prerov,0.0,0,NA,NA,NA,NA,NA,7900,15,69,30698,700,2
1351,1996-03-29,monthly,Teplice,0.0,0,NA,NA,NA,NA,NA,4920,15,63,32946,300,1
1352,1994-09-23,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,35200,15,104,88471,500,1
1353,1994-04-21,monthly,Trutnov,0.0,0,NA,NA,NA,NA,NA,16700,15,115,57363,700,1
1354,1997-06-21,monthly,Tachov,0.0,0,NA,NA,NA,NA,NA,5500,15,34,22864,1000,1
1355,1997-08-16,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,21100,15,34,72658,1100,1
1356,1997-02-01,monthly,Most,0.0,0,NA,NA,NA,NA,NA,21800,15,57,36883,1000,1
1357,1995-11-20,monthly,Breclav,0.0,0,NA,NA,NA,NA,NA,5730,15,100,64822,900,1
1358,1996-04-21,monthly,Most,0.0,0,NA,NA,NA,NA,NA,19700,15,86,58737,500,1
1359,1993-12-02,monthly,Mlada Boleslav,0.0,0,NA,NA,NA,NA,NA,2700,100,95,71696,600,1
1360,1994-08-14,monthly,Novy Jicin,1.0,0,NA,NA,NA,NA,NA,27300,15,143,100726,700,1
1361,1996-12-09,monthly,Nachod,0.0,0,NA,NA,NA,NA,NA,25600,15,49,69347,1100,2
1362,1996-12-19,monthly,Hl.m. Praha,0.0,0,NA,NA,NA,NA,NA,53200,15,44,110286,1000,1
1363,1997-03-23,monthly,Praha - zapad,0.0,0,NA,NA,NA,NA,NA,39840,15,44,78381,1000,1
1365,1996-03-15,monthly,Havlickuv Brod,0.0,0,NA,NA,NA,NA,NA,6180,15,91,71921,300,1
1366,1993-02-24,monthly,Prostejov,0.0,0,NA,NA,NA,NA,NA,7500,1,167,41307,900,1
