"","account_id","min_balance","max_balance","cc_payments","min_withdrawal","max_withdrawal","credit_cards","num_customers","open_date","statement_frequency","district_name","loan","loan_amount","loan_payments","loan_term","loan_status","loan_default"
"1486",1666,500,50901,122,15,14800,0,1,1993-10-30,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"1487",1667,200,36822,64,15,9100,0,2,1996-08-18,"monthly","Breclav","F",NA,NA,NA,NA,NA
"1488",1668,200,25490,45,15,9400,0,1,1997-03-07,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"1489",1669,700,39415,57,15,7200,0,2,1996-09-19,"monthly","Most","F",NA,NA,NA,NA,NA
"1490",1670,500,28338,73,15,10400,0,2,1996-01-02,"monthly","Pribram","F",NA,NA,NA,NA,NA
"1491",1671,1100,39713,137,15,6900,0,1,1993-05-05,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"1492",1672,800,70074,66,15,25100,0,1,1996-05-08,"monthly","Kolin","F",NA,NA,NA,NA,NA
"1493",1673,900,24890,117,15,5100,0,1,1993-12-08,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1494",1674,800,53918,104,15,28480,0,2,1995-09-15,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1495",1675,1100,34266,143,15,13500,0,2,1993-02-01,"monthly","Liberec","F",NA,NA,NA,NA,NA
"1496",1677,1100,42268,55,15,17760,0,1,1997-01-08,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"1497",1678,200,81719,141,15,25600,1,1,1993-02-22,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1498",1679,13463,67861,59,15,15200,0,1,1996-09-05,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1499",1680,300,76309,123,15,24600,0,1,1993-12-10,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"1500",1681,1100,75180,38,6,21000,0,1,1997-07-11,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1501",1682,900,79247,95,15,25500,0,1,1995-12-22,"monthly","Semily","F",NA,NA,NA,NA,NA
"1502",1683,900,46147,62,15,28640,0,1,1996-11-01,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"1503",1685,1100,115940,60,15,42600,1,2,1995-12-13,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"1504",1686,900,53541,165,15,19200,0,1,1993-11-18,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"1505",1687,200,18731,38,15,14500,0,1,1997-04-18,"monthly","Cheb","F",NA,NA,NA,NA,NA
"1506",1688,800,36243,137,15,7000,0,2,1993-02-27,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1507",1689,700,32528,123,15,9400,0,2,1993-09-07,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"1508",1690,6736,36779,79,15,12650,0,1,1995-10-07,"monthly","Jindrichuv Hradec","F",NA,NA,NA,NA,NA
"1509",1691,400,24172,77,15,2400,0,1,1995-11-08,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"1510",1692,500,73968,80,15,35300,0,1,1995-03-29,"monthly","Breclav","F",NA,NA,NA,NA,NA
"1511",1695,200,159676,219,15,64000,1,1,1993-01-03,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"1512",1696,600,23803,87,15,3960,0,2,1995-06-09,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"1513",1697,800,21097,35,15,4900,0,2,1997-05-17,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"1514",1698,800,78139,69,15,17000,1,1,1996-03-14,"monthly","Frydek - Mistek","T",141948,3943,36,"current",FALSE
"1515",1699,800,30656,139,15,5550,0,1,1993-01-14,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1516",1700,900,93990,75,15,25800,1,1,1995-11-18,"monthly","Zlin","F",NA,NA,NA,NA,NA
"1517",1701,1100,131901,158,15,51600,0,1,1993-08-10,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1518",1702,500,42443,107,15,10900,0,1,1995-02-27,"monthly","Breclav","F",NA,NA,NA,NA,NA
"1519",1703,700,30007,29,15,6850,0,1,1997-11-02,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"1520",1704,300,30745,77,15,6300,0,1,1995-09-22,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1521",1705,400,65290,129,15,42560,0,1,1993-09-15,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1522",1706,700,63386,127,15,6450,0,1,1995-01-05,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1523",1707,1000,49328,48,15,23400,0,1,1997-01-13,"monthly","Prerov","F",NA,NA,NA,NA,NA
"1524",1708,700,49349,101,15,25100,0,1,1994-11-21,"monthly","Domazlice","F",NA,NA,NA,NA,NA
"1525",1709,400,82933,67,15,37760,1,1,1996-04-23,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"1526",1710,900,50867,36,15,5500,0,1,1997-05-25,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"1527",1711,200,32832,90,15,6540,0,1,1996-01-05,"monthly","Vyskov","F",NA,NA,NA,NA,NA
"1528",1712,200,45220,47,15,13000,0,1,1996-11-25,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"1529",1713,700,115022,167,15,36900,0,1,1993-03-03,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"1530",1714,900,36447,99,15,3920,0,1,1994-09-08,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"1531",1715,-954,136361,73,15,34600,0,1,1996-05-26,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"1532",1716,1100,51468,66,15,27000,0,1,1996-05-02,"monthly","Nachod","F",NA,NA,NA,NA,NA
"1533",1717,900,30290,27,15,11700,0,1,1997-12-02,"monthly","Bruntal","F",NA,NA,NA,NA,NA
"1534",1718,300,126478,31,15,60600,0,1,1997-09-23,"monthly","Novy Jicin","T",172272,7178,24,"current",FALSE
"1535",1719,600,32937,129,15,7850,0,2,1993-09-06,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1536",1720,300,22400,7,100,3300,0,1,1995-05-16,"monthly","Jablonec n. Nisou","F",NA,NA,NA,NA,NA
"1537",1721,1100,40200,41,100,4700,0,1,1993-03-25,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1538",1722,800,75856,70,15,40960,0,1,1996-03-11,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"1539",1723,600,79777,29,8,20400,0,2,1997-11-04,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1540",1724,1100,33162,39,15,13900,0,1,1997-06-07,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"1541",1726,1000,51964,154,15,31840,0,2,1993-01-03,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"1542",1727,1000,64983,28,15,28000,0,1,1997-10-11,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"1543",1728,1000,51348,95,15,17600,0,1,1995-06-23,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"1544",1729,900,46475,38,15,11300,0,2,1997-09-08,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1545",1730,900,74914,141,15,14850,0,1,1993-01-09,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1546",1731,200,37838,139,15,8650,0,2,1993-01-14,"monthly","Decin","F",NA,NA,NA,NA,NA
"1547",1732,400,118028,71,15,48600,1,1,1996-02-20,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"1548",1733,900,130294,66,15,61900,0,1,1996-04-20,"monthly","Pisek","F",NA,NA,NA,NA,NA
"1549",1734,1000,86317,44,15,21800,1,1,1997-04-10,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"1550",1735,1100,24000,11,300,3100,0,1,1996-12-04,"monthly","Havlickuv Brod","F",NA,NA,NA,NA,NA
"1551",1736,900,41232,41,15,12650,0,2,1997-02-26,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"1552",1737,600,56410,71,15,24320,0,1,1996-02-13,"monthly","Vsetin","F",NA,NA,NA,NA,NA
"1553",1738,400,18750,59,15,5800,0,1,1996-08-06,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"1554",1739,700,68756,62,15,23900,0,1,1996-07-08,"monthly","Beroun","F",NA,NA,NA,NA,NA
"1555",1740,600,20950,39,15,3680,0,1,1997-03-13,"monthly","Hodonin","F",NA,NA,NA,NA,NA
"1556",1741,1100,39845,83,15,12400,0,1,1995-05-10,"monthly","Tabor","F",NA,NA,NA,NA,NA
"1557",1742,800,78994,79,15,46880,0,1,1995-10-08,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1558",1743,800,51485,135,15,5400,0,2,1993-06-04,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"1559",1744,600,30344,71,15,11400,0,1,1996-02-07,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"1560",1745,-166,125602,62,0,62800,1,1,1996-10-19,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1561",1746,1100,111881,44,15,53200,0,1,1997-03-11,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1562",1747,600,21162,29,15,1900,0,1,1997-08-14,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"1563",1749,1000,136332,80,15,51900,1,1,1995-10-14,"monthly","Zlin","F",NA,NA,NA,NA,NA
"1564",1750,1100,131102,150,15,64900,1,1,1993-01-26,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1565",1751,700,53626,72,15,16900,0,1,1996-10-04,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1566",1752,1100,72292,66,15,24320,1,1,1996-05-08,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1567",1753,900,92154,25,300,25500,1,1,1997-06-14,"monthly","Novy Jicin","F",NA,NA,NA,NA,NA
"1568",1754,200,140087,67,15,59700,1,1,1996-12-01,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"1569",1756,900,83231,78,15,25900,1,1,1995-10-26,"monthly","Louny","F",NA,NA,NA,NA,NA
"1570",1757,200,131906,91,15,59600,0,1,1995-03-27,"monthly","Prerov","F",NA,NA,NA,NA,NA
"1571",1758,700,100439,71,15,62700,0,1,1996-07-08,"monthly","Tabor","F",NA,NA,NA,NA,NA
"1572",1759,300,62709,73,15,20800,0,2,1996-01-25,"monthly","Most","F",NA,NA,NA,NA,NA
"1573",1760,600,55151,71,15,12600,1,2,1995-11-11,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1574",1761,700,56143,166,15,29400,0,1,1993-08-24,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"1575",1762,600,67486,128,15,34560,0,1,1993-12-11,"monthly","Plzen - sever","T",248148,6893,36,"expired",FALSE
"1576",1763,600,75594,70,15,29600,1,1,1996-03-06,"monthly","Opava","F",NA,NA,NA,NA,NA
"1577",1764,900,66057,36,15,13100,1,1,1997-09-04,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1578",1765,400,25747,56,15,7000,0,2,1996-07-21,"monthly","Pisek","F",NA,NA,NA,NA,NA
"1579",1766,500,69383,107,15,20000,1,1,1994-09-03,"monthly","Plzen - sever","T",30060,501,60,"current",FALSE
"1580",1767,1100,86730,128,15,43200,0,2,1993-10-20,"monthly","Tabor","F",NA,NA,NA,NA,NA
"1581",1768,1100,68287,127,15,32640,0,1,1993-12-20,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"1582",1769,200,39612,103,15,22240,0,1,1995-01-25,"monthly","Most","F",NA,NA,NA,NA,NA
"1583",1770,1000,88123,119,15,22200,1,1,1994-02-08,"monthly","Znojmo","F",NA,NA,NA,NA,NA
"1584",1771,500,42853,180,15,14500,0,1,1993-03-28,"monthly","Jesenik","F",NA,NA,NA,NA,NA
"1585",1773,300,24927,133,15,4700,0,1,1993-04-19,"monthly","Decin","F",NA,NA,NA,NA,NA
"1586",1774,300,20080,57,15,3300,0,2,1996-09-10,"monthly","Trebic","F",NA,NA,NA,NA,NA
"1587",1775,900,35818,138,15,19900,0,1,1993-02-27,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"1588",1776,400,62263,36,15,17000,0,1,1997-07-27,"monthly","Liberec","T",43200,1800,24,"current",FALSE
"1589",1777,1000,88225,54,15,24700,1,1,1996-10-10,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"1590",1778,900,74649,95,15,24320,1,1,1995-02-25,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"1591",1779,1000,130716,132,15,61300,1,1,1993-08-15,"monthly","Decin","F",NA,NA,NA,NA,NA
"1592",1780,900,137726,144,15,57000,1,1,1993-04-02,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1593",1781,400,69580,79,15,24600,0,1,1996-06-23,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1594",1782,700,86875,131,15,8900,0,1,1993-05-12,"monthly","Mlada Boleslav","F",NA,NA,NA,NA,NA
"1595",1783,900,47570,37,15,10900,0,1,1997-09-11,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1596",1784,400,43155,137,15,28000,0,2,1993-05-08,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"1597",1785,1100,38171,50,15,6900,0,1,1996-10-25,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"1598",1786,1000,91021,143,15,45920,1,2,1993-05-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1599",1788,1100,59549,143,15,33600,0,1,1994-01-04,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1600",1789,400,72010,50,100,5500,1,2,1993-10-23,"monthly","Nachod","F",NA,NA,NA,NA,NA
"1601",1790,600,56393,35,15,10700,0,1,1997-09-08,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1602",1791,300,63510,75,15,12600,0,1,1996-02-03,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1603",1792,1000,33938,118,15,13150,0,1,1993-12-16,"monthly","Melnik","F",NA,NA,NA,NA,NA
"1604",1793,200,55295,89,15,19000,0,1,1995-06-10,"monthly","Breclav","F",NA,NA,NA,NA,NA
"1605",1794,1000,39287,38,15,10240,0,1,1997-07-23,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"1606",1795,500,77313,34,15,23100,1,1,1997-08-21,"monthly","Blansko","F",NA,NA,NA,NA,NA
"1607",1796,400,71490,77,15,21800,0,1,1995-10-14,"monthly","Pisek","F",NA,NA,NA,NA,NA
"1608",1797,500,85296,113,15,44160,1,1,1994-08-01,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"1609",1798,800,79936,28,15,36480,0,1,1997-11-28,"monthly","Nachod","F",NA,NA,NA,NA,NA
"1610",1799,600,28858,57,15,10850,0,1,1996-09-13,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"1611",1800,400,67390,68,15,21800,0,1,1996-03-14,"monthly","Trutnov","F",NA,NA,NA,NA,NA
"1612",1801,700,148809,188,15,54300,0,1,1993-02-13,"monthly","Nachod","T",165960,4610,36,"expired",FALSE
"1613",1802,800,36308,93,15,8600,0,2,1995-03-10,"monthly","Prerov","F",NA,NA,NA,NA,NA
"1614",1803,400,78117,108,15,7800,1,1,1995-07-29,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"1615",1805,1100,148229,159,15,58000,0,1,1993-02-02,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1616",1806,400,34124,139,15,9650,0,2,1993-01-19,"monthly","Teplice","F",NA,NA,NA,NA,NA
"1617",1807,200,73925,30,15,30720,0,1,1997-10-15,"monthly","Tabor","F",NA,NA,NA,NA,NA
"1618",1808,400,156592,47,15,61900,0,2,1997-05-16,"monthly","Plzen - sever","T",385584,8033,48,"current",FALSE
"1619",1810,800,61028,82,15,25600,0,1,1995-09-03,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"1620",1811,300,80438,142,15,23200,0,1,1993-09-22,"monthly","Teplice","T",239460,3991,60,"current",FALSE
"1621",1812,1000,22282,49,15,6150,0,1,1996-10-08,"monthly","Tachov","F",NA,NA,NA,NA,NA
"1622",1813,1100,148219,176,15,63700,0,1,1994-02-11,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"1623",1814,1100,40367,29,15,6950,0,2,1997-09-23,"monthly","Pelhrimov","F",NA,NA,NA,NA,NA
"1624",1815,500,60602,140,15,25400,0,1,1993-04-17,"monthly","Zdar nad Sazavou","F",NA,NA,NA,NA,NA
"1625",1816,1000,27063,127,15,4250,0,2,1993-10-08,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"1626",1817,700,74896,50,15,18500,1,1,1996-12-16,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1627",1818,300,79888,46,15,22600,0,1,1997-02-25,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"1628",1820,500,56069,115,15,18100,0,1,1994-04-22,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1629",1821,500,64090,91,15,24480,0,2,1995-04-07,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1630",1822,900,48587,137,15,13700,0,2,1993-05-05,"monthly","Sokolov","F",NA,NA,NA,NA,NA
"1631",1823,1000,27648,51,15,10300,0,1,1996-09-28,"monthly","Beroun","F",NA,NA,NA,NA,NA
"1632",1824,300,92917,119,15,26600,0,1,1994-01-17,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"1633",1825,500,62135,86,15,25200,0,1,1995-12-05,"monthly","Beroun","F",NA,NA,NA,NA,NA
"1634",1826,600,77283,114,15,33600,1,1,1994-05-22,"monthly","Kolin","F",NA,NA,NA,NA,NA
"1635",1827,400,32280,129,15,11000,0,1,1993-09-06,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1636",1828,1000,186881,139,15,64800,0,2,1994-09-28,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1637",1829,900,46470,148,15,22300,0,2,1993-02-27,"monthly","Hradec Kralove","F",NA,NA,NA,NA,NA
"1638",1830,1000,53212,147,15,28300,0,2,1993-02-08,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1639",1831,600,35919,123,15,13400,0,1,1993-09-21,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1640",1832,1100,71640,73,15,23600,0,1,1996-04-01,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1641",1833,900,47006,24,15,10600,0,1,1997-11-15,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"1642",1834,700,88671,138,15,35520,0,1,1993-08-03,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"1643",1835,800,102173,103,15,26500,1,1,1994-12-24,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"1644",1836,900,64798,74,15,29500,0,1,1996-02-15,"monthly","Havlickuv Brod","F",NA,NA,NA,NA,NA
"1645",1837,300,111641,133,15,25800,0,1,1993-06-24,"monthly","Cheb","F",NA,NA,NA,NA,NA
"1646",1838,400,128335,116,15,53000,0,1,1994-05-26,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1647",1839,600,73100,38,15,12800,0,1,1997-06-22,"monthly","Kolin","F",NA,NA,NA,NA,NA
"1648",1840,900,43051,50,15,24500,0,1,1997-01-22,"monthly","Tabor","F",NA,NA,NA,NA,NA
"1649",1841,300,52708,48,15,14880,1,2,1997-06-12,"monthly","Liberec","F",NA,NA,NA,NA,NA
"1650",1843,1000,71458,152,15,18344,1,1,1993-01-30,"monthly","Pribram","T",105804,2939,36,"expired",FALSE
"1651",1844,500,47335,145,15,6840,0,1,1993-01-06,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"1652",1845,800,126773,41,15,50500,0,2,1997-08-20,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"1653",1846,1000,28322,81,15,7560,0,1,1995-06-17,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"1654",1847,1100,62975,67,15,13200,0,2,1996-04-04,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"1655",1848,1000,35868,117,15,6700,0,2,1994-08-04,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1656",1851,1000,63082,168,15,24200,0,1,1993-05-23,"monthly","Brno - venkov","F",NA,NA,NA,NA,NA
"1657",1852,400,31856,140,15,4200,0,1,1993-07-05,"monthly","Jablonec n. Nisou","F",NA,NA,NA,NA,NA
"1658",1853,800,61315,82,15,16400,0,1,1997-01-29,"monthly","Melnik","F",NA,NA,NA,NA,NA
"1659",1854,200,74351,48,15,28600,0,1,1997-02-02,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"1660",1855,400,32266,49,15,12750,0,1,1996-10-27,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"1661",1856,800,33202,105,15,5160,0,1,1994-06-19,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"1662",1857,1100,61859,42,15,8100,0,2,1997-08-18,"monthly","Litomerice","F",NA,NA,NA,NA,NA
"1663",1858,900,36429,90,15,14250,0,1,1995-02-18,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"1664",1859,1100,30921,71,15,13950,0,1,1996-02-02,"monthly","Svitavy","F",NA,NA,NA,NA,NA
"1665",1860,600,22611,49,15,5280,0,1,1997-01-02,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1666",1861,500,97824,137,15,34080,0,2,1993-07-02,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"1667",1863,1100,59684,56,15,15040,0,2,1997-04-01,"monthly","Uherske Hradiste","F",NA,NA,NA,NA,NA
"1668",1865,800,42820,113,15,10900,0,1,1994-05-04,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1669",1866,300,59117,29,15,15500,0,1,1997-11-17,"monthly","Kladno","F",NA,NA,NA,NA,NA
"1670",1867,800,91733,75,15,30000,1,1,1995-11-15,"monthly","Usti nad Orlici","F",NA,NA,NA,NA,NA
"1671",1869,500,100075,61,15,31400,1,1,1996-06-14,"monthly","Hl.m. Praha","T",37944,1054,36,"current",FALSE
"1672",1870,700,78638,110,15,28600,1,1,1994-06-25,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1673",1871,200,75911,114,15,29000,0,1,1994-05-10,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"1674",1872,700,66821,34,15,13600,0,2,1997-09-17,"monthly","Trebic","F",NA,NA,NA,NA,NA
"1675",1874,400,36801,135,15,3000,0,2,1993-03-27,"monthly","Nymburk","F",NA,NA,NA,NA,NA
"1676",1875,1000,25839,125,15,4600,0,1,1993-08-21,"monthly","Chrudim","F",NA,NA,NA,NA,NA
"1677",1876,900,74277,34,15,45440,1,1,1997-09-20,"monthly","Hl.m. Praha","T",209040,8710,24,"current",FALSE
"1678",1877,700,52309,118,15,11200,0,1,1993-12-13,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"1679",1879,1000,18341,113,15,5300,0,1,1994-05-13,"monthly","Praha - vychod","F",NA,NA,NA,NA,NA
"1680",1880,500,91958,204,15,33900,0,1,1994-02-25,"monthly","Sumperk","F",NA,NA,NA,NA,NA
"1681",1881,1100,39288,35,15,12200,0,1,1997-08-17,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"1682",1882,300,34014,131,15,11400,0,1,1993-12-21,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1683",1884,800,43390,50,15,16900,0,1,1996-12-24,"monthly","Brno - mesto","F",NA,NA,NA,NA,NA
"1684",1885,600,69732,96,15,30300,1,1,1996-08-13,"monthly","Pardubice","F",NA,NA,NA,NA,NA
"1685",1886,700,83863,69,15,34500,0,2,1996-03-05,"monthly","Ceska Lipa","T",162468,4513,36,"current",FALSE
"1686",1887,900,46923,151,15,8200,0,1,1993-05-09,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1687",1888,-5851,78725,82,2,29100,0,1,1996-10-21,"monthly","Kutna Hora","T",57360,4780,12,"expired",TRUE
"1688",1889,800,45255,89,15,9450,0,1,1995-02-06,"monthly","Kromeriz","F",NA,NA,NA,NA,NA
"1689",1891,800,91604,178,15,7980,0,1,1993-04-10,"monthly","Ceska Lipa","F",NA,NA,NA,NA,NA
"1690",1892,900,31010,127,15,8500,0,2,1993-07-13,"monthly","Plzen - sever","F",NA,NA,NA,NA,NA
"1691",1893,900,147449,75,15,60500,0,2,1996-07-20,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"1692",1894,1100,89165,58,15,34000,1,1,1996-08-29,"monthly","Kutna Hora","F",NA,NA,NA,NA,NA
"1693",1895,12112,63939,62,15,20381,0,2,1996-07-12,"monthly","Jablonec n. Nisou","F",NA,NA,NA,NA,NA
"1694",1896,600,144478,159,15,59300,0,1,1993-10-05,"monthly","Ostrava - mesto","F",NA,NA,NA,NA,NA
"1695",1898,1000,50545,144,15,20101,0,2,1993-04-01,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1696",1899,800,27895,53,15,3520,0,1,1996-11-05,"monthly","Plzen - mesto","F",NA,NA,NA,NA,NA
"1697",1900,1000,85653,59,15,24200,1,1,1996-07-27,"monthly","Plzen - jih","F",NA,NA,NA,NA,NA
"1698",1901,1100,62730,75,15,18500,0,1,1995-12-01,"monthly","Cesky Krumlov","F",NA,NA,NA,NA,NA
"1699",1903,1100,62799,77,15,8910,1,1,1996-07-05,"monthly","Praha - zapad","F",NA,NA,NA,NA,NA
"1700",1904,500,44396,71,15,13600,0,1,1996-05-18,"monthly","Karvina","F",NA,NA,NA,NA,NA
"1701",1905,400,59419,64,15,13800,0,2,1996-05-25,"monthly","Chomutov","F",NA,NA,NA,NA,NA
"1702",1906,1000,127317,69,15,53400,0,1,1996-08-01,"monthly","Hl.m. Praha","T",44952,1873,24,"current",FALSE
"1703",1907,700,70444,44,15,17800,0,1,1997-03-25,"monthly","Hl.m. Praha","F",NA,NA,NA,NA,NA
"1704",1908,700,33344,105,15,11500,0,1,1994-09-13,"monthly","Strakonice","F",NA,NA,NA,NA,NA
"1705",1909,800,26403,139,15,4950,0,1,1993-01-12,"monthly","Ceske Budejovice","F",NA,NA,NA,NA,NA
"1706",1910,800,107910,58,15,41760,1,1,1996-09-06,"monthly","Prostejov","F",NA,NA,NA,NA,NA
"1707",1911,-2020,64917,109,1,39040,0,1,1994-08-21,"monthly","Frydek - Mistek","F",NA,NA,NA,NA,NA
"1708",1912,1000,45606,125,15,9300,0,1,1993-08-15,"monthly","Zlin","F",NA,NA,NA,NA,NA
"1709",1913,300,69499,82,15,7830,0,1,1996-06-06,"monthly","Rychnov nad Kneznou","F",NA,NA,NA,NA,NA
"1710",1914,700,80553,130,15,28320,1,1,1995-01-24,"monthly","Plzen - jih","F",NA,NA,NA,NA,NA
"1711",1915,900,34137,44,15,11500,0,1,1997-04-14,"monthly","Benesov","F",NA,NA,NA,NA,NA
"1712",1916,300,65146,87,15,11700,0,1,1996-02-16,"monthly","Olomouc","F",NA,NA,NA,NA,NA
"1713",1917,1000,26464,69,15,3700,0,1,1995-12-13,"monthly","Opava","F",NA,NA,NA,NA,NA
"1714",1918,800,37580,123,15,10400,0,1,1994-04-10,"monthly","Karlovy Vary","F",NA,NA,NA,NA,NA
"1715",1919,800,133745,110,15,60800,1,1,1994-12-04,"monthly","Pisek","F",NA,NA,NA,NA,NA
"1716",1920,700,66226,91,15,29600,0,1,1996-04-08,"monthly","Teplice","F",NA,NA,NA,NA,NA
"1717",1921,900,23810,40,15,4000,0,1,1997-06-27,"monthly","Havlickuv Brod","F",NA,NA,NA,NA,NA
"1718",1922,800,115427,77,15,64900,1,2,1996-02-09,"monthly","Prostejov","F",NA,NA,NA,NA,NA
